,user,item,rating
80842,510,50,4.0
88551,572,904,5.0
82974,525,58998,4.0
58228,381,2087,3.0
35688,240,588,4.0
98041,606,4902,2.5
63643,414,4232,4.0
28908,199,34338,3.0
96121,603,82,1.0
74439,474,5404,4.0
10761,68,2431,3.5
615,6,141,4.0
44123,294,1288,4.0
30924,217,218,3.0
51402,332,1200,4.0
9147,62,176601,5.0
25485,177,31297,3.5
14794,93,2105,5.0
45314,298,89087,0.5
78305,487,318,3.0
9528,64,1060,3.5
27536,187,47,4.0
83661,534,2081,4.0
22738,156,708,3.0
427,4,2145,3.0
76270,480,282,3.0
26173,182,436,3.5
92303,597,1217,4.0
638,6,191,2.0
7162,50,1291,3.0
12389,77,3948,3.0
56361,372,1610,4.0
28252,195,4027,3.0
34342,232,8982,3.0
60003,387,6773,3.5
61032,396,783,4.0
87757,566,353,2.0
12649,80,60684,4.0
55165,365,149354,2.0
81418,514,88744,4.0
1280,11,466,3.0
99768,610,3889,3.0
59241,387,45,2.5
28137,195,1233,3.0
32115,220,1591,1.5
90170,586,76093,5.0
98641,607,3257,3.0
25501,177,34162,3.0
45102,298,53519,2.0
83156,526,90430,5.0
92003,596,57669,5.0
68387,444,231,1.0
38609,265,2433,4.0
76187,479,4308,5.0
20019,132,1298,3.0
62113,411,500,4.0
98131,606,6182,3.0
61800,409,2788,3.0
56742,377,4792,4.5
17310,111,1702,4.0
18025,113,1265,3.0
51183,330,33794,3.0
2758,19,2502,2.0
68363,443,78574,4.0
83954,534,87520,2.0
90948,590,3552,4.0
30106,210,65651,2.0
51678,334,733,3.5
6807,45,4104,1.0
65053,415,3468,4.5
42050,287,3034,1.0
35448,239,3052,4.0
15967,104,539,4.0
5863,41,116897,5.0
96614,603,2203,5.0
51528,332,5218,4.0
3952,24,4701,3.5
39114,271,1674,3.0
74593,474,6350,4.0
53249,352,1994,5.0
17938,112,480,5.0
29940,206,25,5.0
16023,104,1882,2.0
95357,600,1678,3.5
74,1,1213,5.0
56935,380,370,4.0
99279,608,4719,3.5
93191,599,1674,2.5
86976,561,63082,4.0
2214,18,106839,4.0
97473,606,640,2.5
55011,365,50872,2.5
35402,239,1954,3.5
57575,380,8361,3.0
75469,477,455,3.0
60394,390,46723,3.5
16762,105,95654,5.0
9377,63,60069,4.0
22628,154,114662,4.0
12925,82,6537,4.5
21646,140,31225,3.0
100037,610,7981,4.0
26350,182,1590,4.0
19173,123,112556,4.5
68006,438,5882,3.5
45628,301,33166,4.0
57130,380,1994,4.0
39974,274,5313,2.5
12347,76,33004,4.0
50806,328,3114,4.5
51919,337,100,3.0
10758,68,2424,3.5
24212,167,31685,3.5
26493,182,2542,4.0
72332,466,8368,4.5
8138,57,761,2.0
58026,380,122926,5.0
61445,405,1233,4.5
17363,111,3275,5.0
89971,584,477,4.0
6136,42,2490,4.0
39152,272,3147,4.5
9151,62,183611,4.0
57656,380,33615,3.0
4388,28,3107,2.0
57866,380,79553,3.0
57324,380,3740,5.0
36727,249,6378,4.0
58737,382,46970,4.5
100557,610,94896,4.0
30652,215,1257,4.0
62519,414,508,3.5
89726,580,44195,2.5
22425,153,1,2.0
100700,610,112818,3.0
6875,45,54286,4.5
38687,266,296,5.0
23365,160,1258,2.5
81927,517,162590,1.0
50534,326,8958,4.5
65855,424,51540,3.0
96584,603,2066,5.0
17390,111,4069,2.5
41003,276,673,4.0
4507,28,6796,2.0
84842,551,4262,3.5
19623,126,590,4.0
38722,266,1097,2.0
15035,95,6979,4.0
56737,377,4294,5.0
77293,483,489,3.0
68239,440,29,4.5
75947,477,51540,4.0
3578,21,107141,4.0
61635,408,40851,4.0
41662,282,41716,4.0
9285,63,4022,3.0
100773,610,136602,4.0
1456,15,1200,5.0
19064,122,86833,5.0
19263,125,1732,4.5
55558,368,1375,3.0
34691,232,66198,3.0
64289,414,7438,4.0
47343,307,5502,3.0
50871,328,54503,3.0
20293,133,555,3.0
80922,510,4148,1.5
91011,590,4406,4.5
37318,249,112556,5.0
79570,495,3409,0.5
77025,480,45668,2.5
31652,219,1617,4.5
97980,606,4313,3.5
70614,451,32,5.0
96925,603,3584,3.0
76414,480,1391,2.0
37165,249,91542,3.5
9842,64,5956,4.0
42994,288,6373,3.0
91600,594,2000,4.5
66344,427,5463,3.0
60736,391,4128,3.0
61674,408,82461,4.0
77120,482,1200,4.5
65933,425,468,3.5
9792,64,4641,3.5
97635,606,1569,4.0
36926,249,55278,4.0
52772,346,1617,3.5
6120,42,2369,2.0
82782,525,3967,3.5
3777,22,70286,0.5
20091,132,3081,3.0
83431,529,780,4.0
61773,409,2318,5.0
10553,68,1208,3.0
2591,19,1748,3.0
60207,387,45499,2.0
17030,108,2585,4.0
68548,446,434,2.0
86193,560,1884,4.0
11611,68,135143,4.0
47786,308,7451,3.5
3184,20,5254,3.0
42620,288,2539,3.5
79138,490,1569,2.5
29717,202,3147,4.0
14605,91,5346,2.5
34138,232,5349,4.5
4785,29,1209,4.5
15558,102,586,4.0
61485,405,5810,4.0
92040,596,79798,4.0
66555,428,3785,2.0
43462,291,4993,3.0
82695,525,1380,4.5
85894,556,94780,3.5
96827,603,3115,4.0
2331,19,333,2.0
12822,82,2273,4.0
74001,474,3181,4.5
97314,605,46530,3.0
69585,448,7325,3.0
83982,534,95167,3.0
64768,414,69951,4.5
3987,24,61132,3.0
11838,73,5299,3.0
44520,297,1459,1.0
2258,18,158972,3.5
32196,220,7164,1.0
5329,36,2302,1.5
32781,222,66744,4.0
72980,470,588,3.0
95118,600,73,3.5
61305,402,593,5.0
98852,608,1089,4.0
95236,600,858,4.0
43448,290,3608,4.0
39428,274,1213,4.0
13146,84,324,4.0
7756,51,33166,2.5
77390,483,1479,4.5
97337,605,59501,4.0
10783,68,2617,4.0
60128,387,8874,3.0
96770,603,2916,4.0
40808,275,2912,5.0
81346,514,5797,2.0
24106,167,1220,4.5
60290,389,1,5.0
37475,252,1682,4.5
3830,23,1248,3.0
47857,309,1265,4.5
91975,596,33794,4.0
80614,509,33779,4.0
4455,28,4772,3.5
15431,100,4623,3.5
94896,599,97752,3.0
18215,115,2394,3.0
48634,314,316,2.0
40811,275,2918,5.0
35044,234,2409,3.0
70039,448,94777,2.5
27114,183,3107,5.0
97120,604,410,4.0
75359,476,13,3.0
98654,607,3684,3.0
34203,232,6373,3.0
14667,91,7360,5.0
62367,414,165,3.0
67640,438,457,4.0
43830,292,72998,4.0
97167,605,616,3.0
96601,603,2144,4.0
75036,474,30749,4.5
21517,140,5102,3.0
69920,448,84152,3.0
2667,19,2088,3.0
94255,599,7340,2.0
85153,553,2542,5.0
31985,219,46850,4.0
85805,555,3574,1.0
23841,165,5464,3.0
1542,15,101864,4.0
23761,163,1835,2.0
91894,596,4022,3.0
22368,152,527,4.5
66736,430,2321,4.0
45311,298,88785,0.5
33586,227,8914,4.5
13670,89,5449,2.0
2958,19,3744,2.0
3088,20,3301,3.5
61701,408,114795,4.0
56894,380,70,5.0
74976,474,8970,4.0
11878,73,50685,3.5
48627,314,260,5.0
73337,474,969,5.0
76126,479,2413,3.0
89770,581,5349,4.5
22811,156,1228,3.0
68366,443,96430,5.0
20911,139,4036,1.5
67736,438,1895,2.5
81157,514,1327,2.0
47287,307,4771,1.5
48224,312,5451,4.0
98158,606,6539,3.0
38464,264,783,4.0
29760,202,3654,4.0
43467,291,40815,5.0
75642,477,2193,4.0
91736,595,1278,5.0
40476,274,61705,2.5
91085,590,6537,3.0
96083,602,555,3.0
19826,130,161,4.0
8365,57,2324,5.0
66171,425,8970,4.0
24523,169,5464,4.5
81878,517,82459,1.0
32062,220,223,5.0
100139,610,34323,4.0
84732,547,3102,4.0
99096,608,2827,2.0
42196,288,595,4.0
2618,19,1909,3.0
6549,45,595,5.0
96205,603,426,4.0
44875,298,5784,0.5
41446,281,2329,4.0
35231,237,4254,3.5
10960,68,4025,4.0
12846,82,3617,3.5
55798,368,3505,3.0
57357,380,4025,3.0
20666,136,266,3.0
35628,240,277,3.0
61173,400,1198,4.5
70936,453,1597,3.0
22773,156,969,4.0
92081,596,107406,4.5
20709,136,454,3.0
31418,217,3020,2.0
97947,606,4008,3.5
45171,298,62250,2.0
85766,555,3251,4.0
10179,66,2987,4.0
28963,200,539,3.0
48490,313,3081,4.0
3255,21,1036,3.5
62626,414,886,3.0
79551,495,2028,4.5
39860,274,4027,4.0
50870,328,54286,4.0
5655,40,610,4.0
65438,419,74750,4.5
14094,90,780,3.0
95025,599,137218,2.5
36417,249,527,4.5
6709,45,2598,4.0
10356,67,68157,4.0
70191,448,107141,4.0
66210,426,1441,5.0
29834,204,1089,4.5
75084,474,37741,4.5
8314,57,1884,2.0
75105,474,42002,4.0
93908,599,4623,2.5
25676,177,72733,4.0
61075,398,261,3.5
25387,177,6711,4.0
78032,484,1968,4.0
86310,560,5881,3.5
18642,119,64839,3.5
5884,42,50,5.0
20257,132,56367,3.0
98834,608,923,3.5
30910,217,157,2.0
59613,387,2402,2.0
93726,599,3764,2.5
78263,486,165,3.0
75355,476,1,4.0
90140,586,34332,4.0
68550,446,442,3.0
35926,244,2716,5.0
17899,111,183197,3.5
17649,111,74946,3.5
1087,9,2012,4.0
47983,310,6711,5.0
78492,489,141,3.5
14995,95,5283,2.0
92042,596,80549,3.5
84417,542,296,3.5
68419,445,110,5.0
60764,391,4993,5.0
40120,274,7285,3.5
78168,484,30793,3.5
25111,177,1801,5.0
74751,474,7093,3.5
25172,177,2338,2.0
49237,318,4447,3.0
91254,591,2394,3.0
19808,129,33679,5.0
93214,599,1748,2.5
36807,249,31685,4.0
99531,609,1059,3.0
95932,601,74458,4.5
55668,368,2291,3.0
73412,474,1203,4.0
30508,212,175303,4.0
41090,279,1198,4.0
85502,555,1544,4.0
31618,219,1213,2.5
81910,517,106696,1.0
31178,217,1671,3.0
89683,580,8730,4.5
57296,380,3499,5.0
19701,129,780,3.5
5182,33,2690,4.0
97553,606,1190,4.0
5731,41,4027,4.0
87579,564,49286,3.0
58590,382,743,2.0
19638,127,2455,1.0
69370,448,4623,5.0
27243,184,180497,4.5
66764,430,4306,4.0
78290,486,480,5.0
88858,573,7317,4.5
92689,599,163,3.5
97085,604,208,3.0
2773,19,2617,3.0
60538,391,1244,4.0
65885,425,6,4.0
77071,481,1584,3.0
20034,132,1562,1.5
63385,414,3308,4.0
88896,573,48304,4.0
71918,462,67665,4.0
70535,449,2302,2.5
9872,64,7004,3.0
19427,125,88129,4.5
93630,599,3300,2.5
32837,222,106487,3.5
61439,405,1206,4.5
72986,470,608,3.0
6108,42,2263,4.0
50119,323,342,3.0
98282,606,8529,3.0
81632,517,1263,1.0
6536,45,541,3.0
35900,244,1270,5.0
86290,560,5219,4.0
66654,428,8636,3.0
42711,288,3044,3.0
41795,284,415,3.0
93476,599,2671,2.5
79963,500,2108,4.0
3822,23,1218,3.5
99939,610,6003,4.0
56457,373,593,5.0
13636,89,3751,4.0
39901,274,4369,3.0
22888,156,1963,3.0
8704,59,2427,5.0
30848,216,3435,5.0
88230,570,111,3.0
41447,281,2694,3.0
41832,285,1193,5.0
18563,119,3452,5.0
53818,355,916,4.0
12117,74,6301,4.0
75449,477,317,2.0
16926,105,173619,5.0
61371,404,208,4.0
26758,182,4167,2.0
54736,361,49272,4.0
31730,219,2763,3.5
66905,432,3717,3.5
21504,140,4991,3.0
80591,509,8972,2.0
39374,274,805,3.5
41161,279,58559,4.0
13153,84,349,4.0
84555,543,2382,5.0
98967,608,1833,3.5
56059,370,4878,4.0
51398,332,1093,4.0
44540,298,50,3.5
51545,332,6947,4.5
38225,262,538,2.0
99104,608,2916,2.0
31691,219,2167,2.5
65229,418,1552,0.5
20174,132,5970,3.0
44447,296,2628,1.0
99303,608,4993,4.5
57937,380,96737,5.0
72942,470,161,3.0
57661,380,34048,3.0
67013,432,59784,3.5
3405,21,8946,3.0
49136,318,2167,3.5
99416,608,7163,4.0
88967,573,96079,5.0
10334,67,2011,4.0
69761,448,58351,4.0
47872,309,1952,1.5
26899,182,5427,1.5
6434,44,36,4.0
45900,304,1722,3.0
14584,91,4661,3.0
85310,555,153,3.0
12517,79,2659,2.0
100247,610,52952,5.0
8105,57,520,3.0
79348,492,711,3.0
54990,365,8641,3.5
5705,41,2115,2.0
27279,185,2085,4.0
35037,234,2294,3.0
8846,62,3752,3.5
66647,428,7153,3.5
91182,590,48394,3.5
59720,387,3254,2.0
34568,232,51082,2.0
51,1,1024,5.0
48497,313,3267,3.0
98343,606,30822,3.0
5995,42,1060,5.0
64170,414,6617,3.5
10548,68,1198,5.0
54826,362,40819,4.5
90121,586,5445,4.0
95714,600,5945,0.5
7674,51,3994,5.0
98817,608,785,2.5
66765,430,4370,3.0
81738,517,3675,4.5
51803,334,64957,3.5
93399,599,2396,4.0
94152,599,6581,2.0
21308,140,2403,4.0
74524,474,5991,4.0
51907,337,32,4.0
83286,527,2871,4.0
84955,552,653,1.5
391,4,1283,5.0
13228,84,900,4.0
1351,12,6942,5.0
64833,414,87430,2.0
53002,349,434,3.0
46102,305,2605,4.0
64156,414,6549,2.0
61054,397,750,4.0
17115,109,223,3.0
28098,195,165,2.0
23591,160,3578,5.0
70041,448,94833,3.5
14781,93,1721,5.0
76363,480,1179,3.5
66971,432,8533,5.0
31395,217,2871,3.0
77046,480,48394,4.5
1875,18,1252,4.0
56002,370,296,5.0
47665,307,55282,3.0
60532,391,1222,4.0
9473,64,350,3.5
91966,596,30793,2.0
98251,606,7486,4.5
34795,233,2054,2.0
10319,66,8784,4.5
41016,276,1270,5.0
61801,409,2795,5.0
78383,488,720,5.0
66729,430,1371,2.0
97619,606,1393,3.5
11729,71,7,3.0
25142,177,2053,2.0
15978,104,733,3.0
6087,42,1968,4.0
76019,477,77561,4.0
1392,14,47,5.0
27383,186,1356,4.0
8385,57,2532,3.0
48055,312,1036,3.0
10209,66,3686,4.0
95475,600,2445,2.5
37756,256,3301,4.5
62120,411,534,2.0
34242,232,6958,2.0
96464,603,1414,4.0
37585,254,1196,4.0
77488,483,2483,3.5
29696,202,2990,4.0
83650,534,1917,4.5
57852,380,76251,4.0
36461,249,1219,5.0
79176,490,33794,3.0
91956,596,8371,3.0
23971,166,4011,4.5
89093,577,1030,3.0
37733,256,267,3.5
30784,216,1307,3.0
78606,489,1036,3.0
86759,561,2455,3.5
28707,199,1518,4.0
67292,434,55820,5.0
22487,153,4014,4.0
81761,517,4677,2.0
69591,448,7569,3.0
44635,298,1584,2.5
54912,365,593,0.5
11410,68,59315,4.5
62870,414,1625,4.0
79514,495,333,3.5
45711,303,2791,5.0
4540,28,8207,3.5
93136,599,1464,3.5
64900,414,112552,4.0
1803,18,367,2.5
13883,89,99117,3.0
97225,605,2683,4.0
76550,480,2968,2.5
5065,33,322,2.0
36238,247,3949,3.0
28504,198,3156,3.0
25617,177,59725,2.5
12027,74,475,5.0
15265,99,234,2.0
22610,154,69844,5.0
20282,133,377,3.0
59508,387,1673,3.5
2581,19,1681,3.0
69188,448,3390,2.0
70408,448,139385,3.5
34462,232,41566,3.5
83638,534,1588,3.5
37530,253,3363,3.5
12417,78,260,3.5
56425,373,356,4.0
16075,104,3977,3.0
94665,599,59369,2.5
13722,89,32596,3.0
99315,608,5220,3.5
42337,288,1297,4.0
1457,15,1210,5.0
93351,599,2269,1.5
77548,483,3174,5.0
68685,448,172,2.0
61356,404,34,4.0
81608,517,1029,4.0
38300,263,1415,1.0
32553,221,8645,4.0
8514,58,19,1.0
8602,58,539,5.0
59856,387,4553,3.0
48657,314,497,5.0
7107,49,103335,4.0
50053,322,4010,3.0
66149,425,6953,3.5
100430,610,74750,3.5
61319,403,47,5.0
50745,328,1278,5.0
35221,237,1792,3.0
8513,58,7,5.0
17958,112,7153,5.0
635,6,185,3.0
3045,20,2078,4.5
98963,608,1792,3.0
81134,514,1200,5.0
6263,42,3987,2.0
73707,474,2126,2.0
55812,368,3638,2.0
80165,503,93980,1.0
80341,507,377,5.0
52353,339,115969,4.0
78957,489,7101,2.5
5516,39,1967,4.0
54126,357,16,3.5
10747,68,2385,2.0
59913,387,5255,1.5
21015,139,53996,2.5
65258,418,7361,5.0
99856,610,4852,1.0
66780,431,172,2.0
2460,19,1021,2.0
24408,169,1682,5.0
90818,590,2301,3.0
13260,84,1028,4.0
13651,89,4447,2.5
96767,603,2908,5.0
56682,377,1172,4.5
50321,325,2108,4.0
33981,232,1911,3.0
34610,232,54736,3.5
12470,78,59315,3.0
1330,12,543,3.5
4791,29,1262,4.5
18353,117,7,4.0
20710,136,457,5.0
10210,66,3697,3.5
74159,474,3870,3.0
27933,191,36,5.0
20864,137,26084,4.0
13599,89,1923,3.5
78844,489,4014,3.5
24246,168,1086,5.0
72629,469,1348,4.0
92046,596,82459,3.0
78381,488,608,4.5
22595,153,173145,0.5
70864,453,292,4.0
12128,74,6870,4.0
74356,474,4873,2.0
9341,63,8361,3.0
24762,173,410,3.0
30274,212,364,3.0
65833,424,6188,4.5
32048,219,63082,5.0
79209,490,78160,3.5
43828,292,72011,3.0
23811,165,1198,5.0
42497,288,2108,3.0
79758,495,139644,4.0
78679,489,1688,2.5
75942,477,48516,5.0
98664,607,4069,3.0
75488,477,595,3.0
43483,291,102007,3.0
57861,380,79008,4.0
94294,599,8033,3.0
32778,222,64839,4.5
26437,182,2126,3.5
8331,57,2028,5.0
8882,62,6365,5.0
14194,91,384,3.5
78843,489,3996,4.0
19833,130,292,5.0
97439,606,446,3.5
62181,412,1289,5.0
71456,460,3578,5.0
95258,600,1032,3.0
78541,489,468,2.0
25636,177,64620,3.5
67565,437,1234,5.0
42350,288,1350,3.0
3537,21,96079,4.0
73089,473,48082,4.0
5291,35,339,5.0
17404,111,4340,2.0
15027,95,6863,4.0
47203,307,3752,2.5
56625,376,3256,4.5
36000,246,1298,4.0
86835,561,4223,3.5
28597,199,349,3.5
67069,433,2959,4.0
41448,281,2858,3.5
25577,177,53121,2.5
80956,511,2628,4.0
70828,452,4367,5.0
45678,303,260,3.5
19563,125,161582,4.0
26426,182,2025,3.5
5800,41,54001,0.5
98403,606,45517,3.5
98263,606,7916,3.5
86731,561,2174,4.0
2117,18,60040,3.5
95514,600,2723,3.5
85916,557,1580,3.0
78605,489,1035,3.5
37480,252,66097,4.5
85146,553,1825,3.5
592,6,61,4.0
29283,201,296,5.0
47610,307,48394,3.0
68177,438,33794,4.5
25355,177,5957,4.0
84539,543,637,5.0
12969,83,923,3.5
95859,600,58559,3.5
50722,328,1193,5.0
15926,103,106766,3.5
11904,73,62434,4.0
34533,232,48394,3.0
93292,599,2054,3.0
97096,604,272,4.0
57241,380,2918,4.0
93598,599,3196,3.0
2774,19,2622,3.0
63582,414,4022,5.0
79047,489,54999,3.5
35577,239,58559,4.5
46434,305,80219,5.0
48052,312,912,5.0
93038,599,1221,4.0
69916,448,83349,2.0
9759,64,3969,0.5
12979,83,1225,5.0
61768,409,2013,3.0
59304,387,575,2.0
29032,200,2123,0.5
31998,219,50794,2.0
5925,42,353,2.0
10218,66,4041,4.5
22363,152,50,4.5
4757,28,69849,3.5
40862,275,3730,5.0
83925,534,79185,4.5
43833,292,76093,4.0
35751,241,44694,4.5
3341,21,3868,4.0
2688,19,2150,3.0
36534,249,2194,4.5
60462,391,595,3.0
55097,365,102033,2.0
88611,572,1663,4.0
60243,387,53129,3.5
64751,414,68157,4.0
88622,572,1952,5.0
99912,610,5476,2.0
6388,43,435,5.0
75893,477,8949,4.0
41346,280,5989,4.5
25074,177,1291,3.0
51039,330,1193,4.0
43504,292,260,4.0
19680,128,1617,3.0
94757,599,77455,3.5
61282,402,204,4.0
86797,561,3253,3.0
36687,249,5266,4.0
59836,387,4370,3.0
53251,352,2006,3.0
81964,519,4447,3.5
55683,368,2403,3.0
17119,109,235,3.0
26063,181,485,3.0
36261,247,8368,3.5
32456,221,3328,4.5
63598,414,4067,4.0
95576,600,3271,2.0
30145,210,117646,4.5
51753,334,8360,3.5
31532,219,47,3.5
32487,221,4321,3.0
15655,103,1258,4.0
68668,448,50,4.0
57888,380,86835,3.0
96377,603,1210,3.0
2598,19,1805,3.0
80352,508,562,2.5
348,4,898,5.0
54602,359,2990,3.0
82229,522,608,3.0
22146,146,30803,5.0
73095,474,6,3.0
6792,45,3617,4.0
54261,357,1380,4.0
7069,48,1584,4.5
2913,19,3479,3.0
55272,367,1958,2.0
72326,466,6934,4.0
72417,467,2393,1.0
81359,514,6944,3.0
41978,287,471,4.5
96680,603,2532,4.0
56726,377,3524,2.0
2328,19,329,2.0
95737,600,6724,3.0
40398,274,54001,3.0
94234,599,7090,3.0
91061,590,5502,3.0
71321,457,2394,4.0
87168,562,2395,3.0
8373,57,2396,5.0
35616,240,227,4.0
47661,307,55267,4.0
56595,376,1375,3.5
64784,414,72733,4.0
78537,489,434,2.5
69041,448,2463,4.0
15025,95,6711,4.5
15907,103,89470,4.0
33653,228,858,4.0
65764,424,608,3.5
76932,480,33171,3.5
74395,474,5073,3.0
93939,599,4849,3.0
69564,448,7007,3.5
33347,226,4085,4.0
92341,597,1344,4.0
52773,346,1625,2.5
75518,477,923,4.0
97998,606,4464,4.0
22491,153,4848,2.5
82446,523,31658,5.0
88670,572,3104,5.0
56146,372,52,4.0
77236,483,48,3.0
32200,220,8360,5.0
29782,203,110,5.0
35032,234,2161,5.0
95411,600,2107,3.0
57825,380,68791,3.0
57595,380,8860,4.0
52214,339,51255,2.5
86539,560,102903,1.5
22304,151,3,3.0
902,7,1240,5.0
76288,480,377,3.5
52181,339,30812,5.0
26452,182,2273,3.5
3818,23,1212,5.0
20340,135,47,5.0
53963,356,3362,4.0
44685,298,2529,3.5
88235,570,161,3.0
20281,133,367,3.0
81132,514,1197,5.0
1424,14,539,4.0
48493,313,3175,4.0
97258,605,5618,3.0
68462,445,5952,4.0
92424,597,2002,2.0
36295,247,82169,3.0
88106,567,138036,3.0
87083,561,160438,2.0
5211,34,2571,3.0
76826,480,6934,2.0
442,4,2571,1.0
41802,284,442,4.0
59194,386,223,3.0
14397,91,2072,2.0
46471,305,90717,3.5
35971,246,29,5.0
88928,573,62849,4.0
10010,66,457,3.0
19758,129,4370,2.5
12514,79,2406,4.0
97188,605,1275,3.0
41794,284,413,4.0
71458,460,3827,3.5
95238,600,902,2.0
54284,357,1947,5.0
59281,387,363,4.0
36168,246,94777,4.0
22537,153,69644,0.5
76654,480,4128,3.5
85755,555,3107,4.0
92692,599,168,1.5
44420,295,2719,0.5
716,6,347,3.0
21166,140,733,3.0
35584,240,16,3.0
89406,580,1210,4.0
64867,414,96588,3.5
32066,220,303,4.0
27187,184,119145,5.0
19146,123,58803,4.5
64191,414,6755,3.5
86280,560,4816,4.0
34271,232,7366,3.0
12242,75,3034,4.0
99587,610,903,5.0
3991,24,68157,3.0
50030,322,2268,5.0
3704,22,5015,0.5
46364,305,63082,5.0
22510,153,8464,1.0
69944,448,86332,2.5
28593,199,300,4.0
80120,503,3114,4.0
30607,214,104,3.0
52918,347,589,3.0
49427,318,44931,4.5
88196,568,46723,4.0
63551,414,3952,4.0
21353,140,3055,3.0
86681,561,1374,4.5
49145,318,2395,3.5
24198,167,7147,4.5
51463,332,2395,3.5
36074,246,7090,5.0
27252,184,193567,3.0
30621,214,1363,3.0
19359,125,55247,3.5
75082,474,37733,4.0
17760,111,112497,3.0
41769,284,276,3.0
69430,448,5246,2.0
96731,603,2727,3.0
4967,32,345,5.0
13453,86,6539,4.0
62609,414,804,3.0
34842,233,27803,3.0
25409,177,7064,3.5
27298,185,4228,2.0
22590,153,152270,3.5
45007,298,26903,2.5
82554,524,733,4.0
10187,66,3072,4.0
26890,182,5377,3.5
4976,32,527,4.0
77736,483,31364,4.5
41419,280,73266,3.0
20050,132,2012,3.0
31033,217,870,1.0
37337,249,119145,4.5
76255,480,165,3.0
28956,200,377,4.0
48870,317,4776,4.0
69898,448,81564,3.5
34764,233,150,2.0
96547,603,1914,2.0
53603,354,454,3.5
85975,558,5283,3.0
76728,480,5064,4.0
70657,452,380,5.0
37071,249,79695,4.0
93472,599,2642,1.5
70243,448,112290,3.5
38252,263,300,3.0
93366,599,2321,3.5
35349,239,733,4.0
58461,381,44191,4.5
98474,606,76093,4.0
65260,418,30793,2.5
44152,294,1587,4.0
7171,50,1682,2.5
70600,450,3948,4.0
42415,288,1754,2.0
22700,156,150,4.0
21409,140,3741,3.0
90235,586,135133,5.0
44519,297,1422,1.0
64675,414,56174,3.5
30278,212,593,3.5
72697,469,1997,5.0
23865,166,6,3.5
85637,555,2407,4.0
89869,583,2572,5.0
74658,474,6776,4.5
83803,534,41569,4.0
26836,182,4886,4.5
61086,398,1909,2.0
22650,155,1377,3.0
23814,165,1291,5.0
58527,381,55768,3.5
27845,189,2762,4.0
44331,294,3146,1.0
9401,63,89753,5.0
49454,318,51412,3.5
82000,520,541,5.0
71994,462,183317,4.5
56376,373,47,5.0
4990,32,708,4.0
28518,198,3527,2.0
77963,484,216,4.5
30305,212,2028,2.5
31511,218,1625,2.0
26056,181,455,3.0
97718,606,2156,4.0
68890,448,1485,2.5
6088,42,1975,2.0
22788,156,1131,3.5
98250,606,7460,4.0
21356,140,3093,3.5
25741,177,89804,2.5
84560,543,2791,5.0
93560,599,3007,3.5
91946,596,6942,3.5
52811,346,4020,3.0
84002,534,99112,4.0
23287,160,519,1.0
56563,376,750,4.0
23686,161,2617,4.0
33735,230,2,2.5
84443,542,2012,3.5
91991,596,45499,1.5
29953,206,736,3.0
90133,586,8368,5.0
80797,509,99114,4.0
68436,445,899,3.0
10544,68,1136,3.5
12071,74,2908,5.0
31035,217,901,1.0
9589,64,1517,4.0
13949,89,127052,2.5
94552,599,44864,2.5
31245,217,2082,2.0
33969,232,1499,2.0
99010,608,2123,3.5
71015,453,2763,5.0
45934,304,2761,4.0
95757,600,7361,5.0
5352,36,5312,4.0
65608,421,1207,4.5
81763,517,4896,4.0
41882,286,778,3.5
71768,462,3811,4.0
85903,557,165,5.0
30890,217,10,4.0
66753,430,3745,4.0
60202,387,44828,2.5
28658,199,1198,4.0
62965,414,2003,4.0
44695,298,2694,2.5
39668,274,2628,2.5
69440,448,5339,4.0
83006,525,71535,3.5
60789,391,5541,3.0
18238,115,2987,5.0
40042,274,6287,2.0
25937,179,637,3.0
59316,387,663,3.5
72118,464,4226,4.0
69331,448,4321,5.0
47977,310,6051,4.5
45571,301,1381,3.0
35499,239,6365,5.0
35540,239,41566,4.0
39459,274,1327,3.0
25137,177,2012,3.0
41664,282,44555,4.5
96391,603,1230,4.0
25936,179,608,4.0
53791,354,34319,4.5
72890,469,3635,3.0
90351,587,2108,4.0
51142,330,3703,3.5
13262,84,1036,3.0
49648,318,82461,3.5
88152,567,166526,1.0
48,1,954,5.0
87690,565,32,5.0
93718,599,3730,3.0
84723,547,2020,5.0
97361,605,76093,4.0
70909,453,1089,5.0
2111,18,58295,3.5
77761,483,44665,4.5
7946,54,339,3.0
56744,377,5027,3.5
60895,393,48394,5.0
71637,462,1259,4.0
27997,191,347,5.0
48351,313,1372,2.0
29324,201,1569,4.0
68207,438,46965,5.0
64724,414,61406,4.0
53252,352,2028,4.5
963,7,5991,4.5
17212,110,296,4.5
7820,52,35836,4.5
24990,177,905,4.0
55159,365,142422,5.0
52010,339,6,4.0
98112,606,5952,4.5
57036,380,1220,5.0
22181,148,7153,3.0
6270,42,4027,4.0
48951,317,86833,4.0
34300,232,8622,4.0
5127,33,1580,3.0
44784,298,4069,0.5
12550,80,1527,4.0
24970,177,653,2.5
30194,211,1222,4.0
95824,600,39444,1.0
64065,414,6016,4.0
59912,387,5156,2.5
81483,515,527,5.0
85321,555,218,4.0
4782,29,1201,5.0
49048,318,922,4.0
81923,517,147380,1.0
44920,298,6541,2.0
37678,254,48883,3.5
31431,217,3120,3.0
55331,367,3536,2.0
83173,527,34,5.0
